No,year,month,day,hour,PM2.5_shunyi,PM10_shunyi,TEMP_shunyi,DEWP_shunyi,WSPM_shunyi,PM2.5_guanyan,PM10_guanyan,TEMP_guanyan,DEWP_guanyan,WSPM_guanyan,PM2.5_Percentile_Category_shunyi,PM10_Percentile_Category_shunyi,PM2.5_Percentile_Category_guanyan,PM10_Percentile_Category_guanyan
27781,2016,5,1,12,79.49160200286961,98.7370263066404,25.4,15.4,1.4,231.0,233.0,24.0,14.4,2.2,High,High,Very High,Very High
27782,2016,5,1,13,79.49160200286961,98.7370263066404,26.7,15.4,1.1,244.0,259.0,26.0,15.4,0.9,High,High,Very High,Very High
27783,2016,5,1,14,79.49160200286961,98.7370263066404,27.5,16.1,2.2,242.0,261.0,27.3,16.0,1.9,High,High,Very High,Very High
27784,2016,5,1,15,79.49160200286961,98.7370263066404,27.9,16.5,2.0,247.0,247.0,28.0,16.0,0.9,High,High,Very High,Very High
27785,2016,5,1,16,79.49160200286961,98.7370263066404,28.2,17.1,1.6,222.0,222.0,27.8,15.1,1.3,High,High,Very High,Very High
27786,2016,5,1,17,79.49160200286961,98.7370263066404,27.7,17.2,1.7,201.0,221.0,27.9,15.5,0.7,High,High,Very High,Very High
27787,2016,5,1,18,250.0,250.0,27.0,17.5,1.0,192.0,197.0,26.3,16.8,1.5,Very High,Very High,Very High,Very High
27788,2016,5,1,19,325.0,325.0,26.6,17.1,1.9,233.0,294.0,25.1,16.5,0.8,Very High,Very High,Very High,Very High
27789,2016,5,1,20,79.49160200286961,98.7370263066404,25.8,17.4,0.9,272.0,316.0,24.2,16.7,1.1,High,High,Very High,Very High
27790,2016,5,1,21,79.49160200286961,98.7370263066404,25.0,17.2,1.0,182.0,182.0,27.0,13.0,4.5,High,High,Very High,Very High
27791,2016,5,1,22,79.49160200286961,98.7370263066404,24.9,16.6,2.1,69.0,125.0,26.3,13.1,1.3,High,High,High,High
27792,2016,5,1,23,79.49160200286961,98.7370263066404,24.2,16.5,1.8,63.0,156.0,25.3,14.1,1.6,High,High,High,Very High
27793,2016,5,2,0,79.49160200286961,98.7370263066404,23.1,16.4,1.6,59.0,77.0,24.3,13.2,1.3,High,High,Medium,Medium
27794,2016,5,2,1,79.49160200286961,98.7370263066404,23.2,11.3,2.6,83.0,83.0,23.5,13.4,2.1,High,High,High,Medium
27795,2016,5,2,2,79.49160200286961,98.7370263066404,22.6,10.4,3.0,56.0,56.0,22.5,8.9,2.3,High,High,Medium,Medium
27796,2016,5,2,3,79.49160200286961,98.7370263066404,22.2,10.7,2.4,65.0,129.0,21.7,7.5,4.4,High,High,High,High
27797,2016,5,2,4,79.49160200286961,98.7370263066404,21.6,4.6,3.5,41.0,77.0,20.4,4.0,3.1,High,High,Medium,Medium
27798,2016,5,2,5,79.49160200286961,98.7370263066404,20.7,3.8,5.9,29.0,54.0,19.0,4.7,5.2,High,High,Medium,Medium
27799,2016,5,2,6,79.49160200286961,98.7370263066404,19.3,4.2,3.4,38.0,100.0,17.0,4.6,3.9,High,High,Medium,High
27800,2016,5,2,7,79.49160200286961,98.7370263066404,18.4,4.2,4.5,81.0,223.0,16.5,4.8,3.9,High,High,High,Very High
27801,2016,5,2,8,79.49160200286961,98.7370263066404,15.6,7.4,4.2,118.0,366.0,14.2,7.0,3.4,High,High,Very High,Very High
27802,2016,5,2,9,79.49160200286961,98.7370263066404,13.5,9.7,1.9,65.0,133.0,15.5,7.5,3.1,High,High,High,High
27803,2016,5,2,10,79.49160200286961,98.7370263066404,13.2,10.2,2.0,34.0,74.0,13.3,9.4,3.3,High,High,Medium,Medium
27804,2016,5,2,11,79.49160200286961,98.7370263066404,12.7,10.9,1.8,22.0,56.0,13.4,8.5,2.7,High,High,Low,Medium
27805,2016,5,2,12,79.49160200286961,98.7370263066404,12.2,9.9,3.0,39.0,67.0,12.4,9.4,2.9,High,High,Medium,Medium
27806,2016,5,2,13,79.49160200286961,98.7370263066404,11.8,9.4,2.6,53.0,82.0,12.2,8.8,3.0,High,High,Medium,Medium
27807,2016,5,2,14,79.49160200286961,98.7370263066404,11.5,9.7,2.6,30.0,75.0,11.7,9.3,2.4,High,High,Medium,Medium
27808,2016,5,2,15,79.49160200286961,98.7370263066404,11.3,9.2,1.7,40.0,67.0,11.3,9.4,2.2,High,High,Medium,Medium
27809,2016,5,2,16,79.49160200286961,98.7370263066404,11.3,9.4,3.1,74.0,121.0,11.5,9.1,2.7,High,High,High,High
27810,2016,5,2,17,79.49160200286961,98.7370263066404,11.3,9.4,3.4,84.0,139.0,11.7,8.5,4.4,High,High,High,High
27811,2016,5,2,18,79.49160200286961,98.7370263066404,12.0,8.8,2.9,62.0,116.0,12.3,8.4,2.1,High,High,High,High
27812,2016,5,2,19,79.49160200286961,98.7370263066404,12.1,8.9,1.4,65.0,145.0,12.5,8.6,1.1,High,High,High,High
27813,2016,5,2,20,79.49160200286961,98.7370263066404,13.0,7.0,2.6,58.0,97.0,13.4,7.4,2.6,High,High,Medium,High
27814,2016,5,2,21,79.49160200286961,98.7370263066404,12.8,7.0,1.5,64.0,130.0,13.8,6.9,2.3,High,High,High,High
27815,2016,5,2,22,79.49160200286961,98.7370263066404,12.5,7.0,1.0,63.0,130.0,13.8,6.4,1.7,High,High,High,High
27816,2016,5,2,23,79.49160200286961,98.7370263066404,11.3,7.8,0.6,62.0,118.0,11.3,8.2,0.9,High,High,High,High
27817,2016,5,3,0,79.49160200286961,98.7370263066404,10.5,8.3,0.1,44.0,116.0,10.4,8.7,0.1,High,High,Medium,High
27818,2016,5,3,1,79.49160200286961,98.7370263066404,10.1,7.3,0.5,47.0,104.0,9.5,8.3,0.3,High,High,Medium,High
27819,2016,5,3,2,79.49160200286961,98.7370263066404,9.2,7.6,0.0,42.0,101.0,9.1,8.0,0.6,High,High,Medium,High
27820,2016,5,3,3,79.49160200286961,98.7370263066404,8.8,6.9,1.4,35.0,82.0,9.3,7.4,1.0,High,High,Medium,Medium
27821,2016,5,3,4,79.49160200286961,98.7370263066404,7.9,6.8,0.3,35.0,81.0,11.4,5.9,2.0,High,High,Medium,Medium
27822,2016,5,3,5,79.49160200286961,98.7370263066404,7.3,6.2,0.3,39.0,59.0,12.9,2.4,2.8,High,High,Medium,Medium
27823,2016,5,3,6,79.49160200286961,98.7370263066404,7.4,6.3,0.1,21.0,23.0,14.1,0.0,2.6,High,High,Low,Low
27824,2016,5,3,7,79.49160200286961,98.7370263066404,14.4,1.3,2.5,14.0,14.0,15.8,-0.5,3.0,High,High,Low,Low
27825,2016,5,3,8,79.49160200286961,98.7370263066404,17.4,1.4,4.4,28.0,33.0,17.8,-1.0,3.1,High,High,Medium,Low
27826,2016,5,3,9,79.49160200286961,98.7370263066404,19.6,-1.5,4.9,28.0,28.0,19.3,-1.2,3.7,High,High,Medium,Low
27827,2016,5,3,10,79.49160200286961,5.0,21.1,-2.1,5.1,105.0,105.0,21.2,-2.0,4.0,High,Low,High,High
27828,2016,5,3,11,79.49160200286961,5.0,22.3,-5.6,6.8,82.93337203901532,109.02330301717916,22.5,-4.6,5.6,High,Low,High,High
27829,2016,5,3,12,79.49160200286961,5.0,23.4,-6.6,6.8,82.93337203901532,109.02330301717916,23.6,-6.5,6.0,High,Low,High,High
27830,2016,5,3,13,79.49160200286961,5.0,24.3,-8.1,6.0,82.93337203901532,109.02330301717916,24.5,-7.9,5.7,High,Low,High,High
27831,2016,5,3,14,79.49160200286961,33.0,25.3,-8.5,5.7,82.93337203901532,32.0,25.5,-11.2,4.8,High,Medium,High,Low
27832,2016,5,3,15,3.0,70.0,25.9,-10.9,6.3,82.93337203901532,109.02330301717916,25.7,-11.1,5.7,Low,Medium,High,High
27833,2016,5,3,16,79.49160200286961,77.0,26.2,-10.7,5.1,11.0,122.0,26.1,-10.8,5.7,High,Medium,Low,High
27834,2016,5,3,17,79.49160200286961,113.0,25.9,-10.9,3.9,12.0,121.0,26.1,-10.8,4.8,High,High,Low,High
27835,2016,5,3,18,79.49160200286961,99.0,25.4,-9.8,4.0,19.0,128.0,25.6,-9.7,3.8,High,High,Low,High
27836,2016,5,3,19,3.0,89.0,24.0,-9.5,2.6,23.0,100.0,24.5,-9.2,2.6,Low,High,Low,High
27837,2016,5,3,20,79.49160200286961,80.0,22.8,-9.2,3.2,25.0,82.0,23.5,-7.6,2.3,High,High,Medium,Medium
27838,2016,5,3,21,3.0,60.0,21.9,-7.8,2.3,16.0,70.0,21.8,-6.9,1.3,Low,Medium,Low,Medium
27839,2016,5,3,22,79.49160200286961,47.0,19.9,-6.7,2.1,14.0,96.0,19.2,-4.3,1.2,High,Medium,Low,High
27840,2016,5,3,23,79.49160200286961,52.0,18.4,-5.7,1.8,34.0,87.0,15.8,0.0,0.7,High,Medium,Medium,Medium
27841,2016,5,4,0,79.49160200286961,58.0,15.1,-1.1,1.3,27.0,64.0,14.2,0.8,0.9,High,Medium,Medium,Medium
27842,2016,5,4,1,79.49160200286961,56.0,12.8,1.5,0.4,16.0,50.0,13.4,1.1,1.0,High,Medium,Low,Medium
27843,2016,5,4,2,79.49160200286961,38.0,11.0,4.9,0.1,20.0,44.0,13.0,1.3,0.8,High,Medium,Low,Medium
27844,2016,5,4,3,3.0,46.0,10.0,2.8,0.6,19.0,50.0,12.0,1.6,0.8,Low,Medium,Low,Medium
27845,2016,5,4,4,3.0,50.0,8.9,3.7,0.2,16.0,49.0,12.5,0.6,0.9,Low,Medium,Low,Medium
27846,2016,5,4,5,3.0,38.0,9.2,3.8,1.2,23.0,59.0,10.2,1.0,0.9,Low,Medium,Low,Medium
27847,2016,5,4,6,3.0,35.0,10.2,3.9,1.2,20.0,50.0,11.1,2.1,0.4,Low,Medium,Low,Medium
27848,2016,5,4,7,3.0,34.0,14.8,1.7,1.3,24.0,70.0,16.5,1.0,1.6,Low,Medium,Low,Medium
27849,2016,5,4,8,3.0,43.0,18.5,0.1,1.8,22.0,72.0,18.9,-0.5,1.7,Low,Medium,Low,Medium
27850,2016,5,4,9,3.0,41.0,20.5,-2.0,2.2,42.0,68.0,20.9,0.7,1.3,Low,Medium,Medium,Medium
27851,2016,5,4,10,3.0,32.0,22.7,-0.8,2.0,30.0,69.0,23.2,-1.7,0.9,Low,Low,Medium,Medium
27852,2016,5,4,11,3.0,10.0,24.9,-1.1,1.0,26.0,57.0,25.2,-3.3,2.1,Low,Low,Medium,Medium
27853,2016,5,4,12,79.49160200286961,98.7370263066404,26.6,-3.1,2.3,25.0,62.0,26.5,-5.2,2.6,High,High,Medium,Medium
27854,2016,5,4,13,13.0,13.0,27.5,-4.5,3.1,17.0,47.0,27.2,-4.7,2.9,Low,Low,Low,Medium
27855,2016,5,4,14,19.0,32.0,27.4,-3.5,3.3,19.0,59.0,27.7,-3.2,2.4,Low,Low,Low,Medium
27856,2016,5,4,15,24.0,24.0,27.3,-2.6,2.8,22.0,53.0,27.6,-3.3,1.9,Medium,Low,Low,Medium
27857,2016,5,4,16,25.0,31.0,26.9,-1.9,2.4,30.0,65.0,27.3,-3.6,2.9,Medium,Low,Medium,Medium
27858,2016,5,4,17,22.0,37.0,26.9,0.6,3.3,24.0,76.0,27.1,-1.8,1.5,Medium,Medium,Low,Medium
27859,2016,5,4,18,26.0,42.0,26.2,0.0,3.1,82.93337203901532,80.0,26.7,-1.2,1.1,Medium,Medium,High,Medium
27860,2016,5,4,19,21.0,55.0,24.8,-0.4,3.0,31.0,90.0,24.8,1.6,3.0,Medium,Medium,Medium,Medium
27861,2016,5,4,20,23.0,58.0,23.7,-2.0,3.4,42.0,150.0,23.9,-1.9,2.0,Medium,Medium,Medium,Very High
27862,2016,5,4,21,23.0,49.0,22.6,-2.2,1.9,27.0,85.0,22.3,-3.2,1.0,Medium,Medium,Medium,Medium
27863,2016,5,4,22,26.0,68.0,19.6,1.1,0.9,22.0,66.0,20.3,0.1,0.7,Medium,Medium,Low,Medium
27864,2016,5,4,23,35.0,76.0,19.7,3.0,1.3,21.0,68.0,20.2,1.6,1.3,Medium,Medium,Low,Medium
27865,2016,5,5,0,22.0,48.0,20.5,0.3,2.0,25.0,61.0,19.1,2.4,1.3,Medium,Medium,Medium,Medium
27866,2016,5,5,1,20.0,37.0,19.9,-0.2,2.0,30.0,82.0,19.1,2.4,1.7,Low,Medium,Medium,Medium
27867,2016,5,5,2,11.0,21.0,19.8,-0.8,2.5,32.0,86.0,18.8,1.3,2.4,Low,Low,Medium,Medium
27868,2016,5,5,3,15.0,41.0,19.4,0.4,2.1,27.0,58.0,18.6,1.6,1.3,Low,Medium,Medium,Medium
27869,2016,5,5,4,15.0,20.0,19.7,-2.0,1.1,26.0,45.0,18.6,-0.3,1.9,Low,Low,Medium,Medium
27870,2016,5,5,5,14.0,26.0,17.9,0.5,1.1,24.0,52.0,18.6,-0.3,1.7,Low,Low,Low,Medium
27871,2016,5,5,6,22.0,43.0,17.2,2.7,0.5,25.0,63.0,18.2,1.2,1.5,Medium,Medium,Medium,Medium
27872,2016,5,5,7,35.0,77.0,17.8,2.5,0.2,30.0,81.0,18.3,2.6,1.3,Medium,Medium,Medium,Medium
27873,2016,5,5,8,37.0,79.0,19.1,3.3,0.9,45.0,94.0,18.7,2.1,1.6,Medium,Medium,Medium,High
27874,2016,5,5,9,39.0,84.0,19.5,3.2,1.1,48.0,90.0,19.6,2.0,3.6,Medium,High,Medium,Medium
27875,2016,5,5,10,38.0,76.0,20.9,1.7,1.0,48.0,95.0,20.2,3.4,3.1,Medium,Medium,Medium,High
27876,2016,5,5,11,39.0,65.0,21.7,2.9,1.0,45.0,95.0,21.2,3.8,3.4,Medium,Medium,Medium,High
27877,2016,5,5,12,40.0,55.0,22.5,2.6,1.0,49.0,92.0,21.9,4.9,2.7,Medium,Medium,Medium,High
27878,2016,5,5,13,42.0,59.0,24.0,4.4,1.7,59.0,96.0,22.6,5.5,3.0,Medium,Medium,Medium,High
27879,2016,5,5,14,50.0,67.0,24.1,5.9,2.7,64.0,108.0,23.6,6.4,2.0,Medium,Medium,High,High
27880,2016,5,5,15,56.0,78.0,24.2,6.5,3.3,69.0,111.0,23.6,6.8,3.0,Medium,Medium,High,High
27881,2016,5,5,16,48.0,80.0,23.6,7.2,2.8,70.0,125.0,23.5,7.1,2.4,Medium,High,High,High
27882,2016,5,5,17,49.0,83.0,23.1,7.6,2.8,74.0,131.0,23.1,8.0,2.7,Medium,High,High,High
27883,2016,5,5,18,50.0,86.0,22.3,8.4,3.2,79.0,140.0,22.5,8.9,2.0,Medium,High,High,High
27884,2016,5,5,19,61.0,83.0,21.0,9.3,2.2,85.0,153.0,21.2,9.7,1.7,High,High,High,Very High
27885,2016,5,5,20,56.0,95.0,19.7,9.6,2.1,100.0,167.0,20.0,10.4,1.8,Medium,High,High,Very High
27886,2016,5,5,21,57.0,57.0,18.4,10.2,1.3,72.0,249.0,18.8,10.9,1.1,Medium,Medium,High,Very High
27887,2016,5,5,22,59.0,86.0,18.8,5.6,2.8,61.0,468.0,18.2,7.6,1.5,High,High,Medium,Very High
27888,2016,5,5,23,80.0,407.0,19.9,-12.7,6.1,152.0,906.0,20.2,-12.4,3.1,High,Very High,Very High,Very High
27889,2016,5,6,0,194.0,823.0,18.8,-11.3,3.4,239.0,109.02330301717916,19.0,-11.1,4.6,Very High,Very High,Very High,High
27890,2016,5,6,1,306.0,98.7370263066404,18.0,-9.9,2.3,320.0,109.02330301717916,18.5,-9.5,4.2,Very High,High,Very High,High
27891,2016,5,6,2,334.0,98.7370263066404,17.5,-8.6,3.7,297.0,109.02330301717916,17.9,-9.1,2.3,Very High,High,Very High,High
27892,2016,5,6,3,282.0,917.0,16.7,-6.4,5.5,207.0,109.02330301717916,17.2,-6.7,5.2,Very High,Very High,Very High,High
27893,2016,5,6,4,107.0,293.0,15.3,-5.2,5.5,103.0,403.0,16.1,-5.1,3.3,High,Very High,High,Very High
27894,2016,5,6,5,29.0,99.0,14.8,-4.5,5.0,45.0,155.0,15.3,-4.6,3.2,Medium,High,Medium,Very High
27895,2016,5,6,6,24.0,80.0,15.1,-3.3,6.9,32.0,96.0,15.0,-3.9,3.2,Medium,High,Medium,High
27896,2016,5,6,7,30.0,61.0,15.6,-2.4,4.7,14.0,105.0,15.5,-2.5,3.7,Medium,Medium,Low,High
27897,2016,5,6,8,21.0,50.0,17.0,-2.2,5.5,17.0,93.0,16.7,-1.9,3.6,Medium,Medium,Low,High
27898,2016,5,6,9,62.0,62.0,18.3,-3.2,7.1,14.0,102.0,17.9,-1.9,4.9,High,Medium,Low,High
27899,2016,5,6,10,17.0,56.0,19.5,-3.4,8.1,82.93337203901532,109.02330301717916,19.1,-2.5,4.7,Low,Medium,High,High
27900,2016,5,6,11,11.0,49.0,20.6,-3.2,7.4,17.0,54.0,20.3,-1.5,5.2,Low,Medium,Low,Medium
27901,2016,5,6,12,10.0,43.0,22.0,-3.4,7.6,13.0,44.0,22.1,-1.9,3.2,Low,Medium,Low,Medium
27902,2016,5,6,13,11.0,38.0,23.2,-3.2,6.9,9.0,41.0,23.7,-2.0,3.8,Low,Medium,Low,Low
27903,2016,5,6,14,11.0,25.0,25.0,-2.6,4.3,19.0,40.0,24.0,-3.4,4.1,Low,Low,Low,Low
27904,2016,5,6,15,11.0,28.0,24.9,-4.5,5.0,5.0,42.0,24.6,-4.7,3.1,Low,Low,Low,Medium
27905,2016,5,6,16,8.0,26.0,25.4,-5.0,7.1,15.0,46.0,25.4,-4.1,2.2,Low,Low,Low,Medium
27906,2016,5,6,17,6.0,27.0,25.0,-6.4,5.4,6.0,37.0,25.3,-4.1,2.4,Low,Low,Low,Low
27907,2016,5,6,18,11.0,32.0,24.5,-6.8,5.0,14.0,37.0,24.8,-5.5,3.4,Low,Low,Low,Low
27908,2016,5,6,19,13.0,34.0,23.3,-6.7,3.5,10.0,39.0,23.7,-7.4,3.6,Low,Medium,Low,Low
27909,2016,5,6,20,15.0,38.0,21.9,-6.8,3.2,11.0,52.0,22.8,-8.1,3.0,Low,Medium,Low,Medium
27910,2016,5,6,21,9.0,41.0,21.0,-7.6,2.9,16.0,55.0,22.0,-7.7,2.6,Low,Medium,Low,Medium
27911,2016,5,6,22,14.0,45.0,20.4,-7.1,2.7,13.0,58.0,21.6,-9.1,2.5,Low,Medium,Low,Medium
27912,2016,5,6,23,14.0,37.0,20.2,-8.2,2.4,14.0,48.0,21.2,-8.4,2.6,Low,Medium,Low,Medium
27913,2016,5,7,0,12.0,34.0,18.6,-7.0,1.3,13.0,40.0,20.5,-8.9,1.8,Low,Medium,Low,Low
27914,2016,5,7,1,26.0,32.0,16.9,-6.2,1.4,19.0,41.0,19.0,-6.6,1.0,Medium,Low,Low,Low
27915,2016,5,7,2,15.0,34.0,16.8,-6.3,1.6,10.0,41.0,18.8,-8.4,1.9,Low,Medium,Low,Low
27916,2016,5,7,3,12.0,38.0,16.5,-5.9,2.1,11.0,43.0,18.6,-8.6,1.7,Low,Medium,Low,Medium
27917,2016,5,7,4,17.0,47.0,15.8,-6.5,1.8,11.0,37.0,17.9,-8.3,1.7,Low,Medium,Low,Low
27918,2016,5,7,5,12.0,41.0,12.2,-3.6,0.7,20.0,40.0,17.3,-7.3,1.7,Low,Medium,Low,Low
27919,2016,5,7,6,12.0,37.0,12.3,-0.9,1.1,13.0,50.0,17.0,-6.8,1.5,Low,Medium,Low,Medium
27920,2016,5,7,7,20.0,41.0,17.0,-4.9,0.9,18.0,65.0,18.5,-5.6,2.0,Low,Medium,Low,Medium
27921,2016,5,7,8,33.0,33.0,18.6,-3.0,1.5,17.0,45.0,20.1,-4.3,1.6,Medium,Medium,Low,Medium
27922,2016,5,7,9,13.0,35.0,20.1,-3.6,1.7,11.0,43.0,21.8,-6.0,2.6,Low,Medium,Low,Medium
27923,2016,5,7,10,22.0,29.0,22.2,-2.5,1.6,16.0,27.0,22.8,-8.1,2.1,Medium,Low,Low,Low
27924,2016,5,7,11,11.0,11.0,23.2,-7.8,1.3,13.0,21.0,23.9,-7.3,1.7,Low,Low,Low,Low
27925,2016,5,7,12,14.0,17.0,23.9,-8.4,1.9,13.0,17.0,24.3,-9.3,1.7,Low,Low,Low,Low
27926,2016,5,7,13,12.0,12.0,25.0,-8.8,2.2,13.0,20.0,25.3,-7.3,2.5,Low,Low,Low,Low
27927,2016,5,7,14,12.0,12.0,25.7,-8.2,2.1,21.0,25.0,25.9,-6.9,2.0,Low,Low,Low,Low
27928,2016,5,7,15,14.0,20.0,25.9,-8.1,2.5,24.0,36.0,26.4,-9.1,3.0,Low,Low,Low,Low
27929,2016,5,7,16,14.0,19.0,26.0,-9.4,3.5,15.0,47.0,26.7,-7.5,2.7,Low,Low,Low,Medium
27930,2016,5,7,17,18.0,29.0,26.0,-6.8,3.7,17.0,56.0,25.8,-6.9,4.4,Low,Low,Low,Medium
27931,2016,5,7,18,12.0,38.0,25.1,-5.3,3.8,18.0,62.0,25.3,-7.3,2.5,Low,Medium,Low,Medium
27932,2016,5,7,19,79.49160200286961,98.7370263066404,23.6,-5.5,2.3,18.0,61.0,24.1,-5.1,4.4,High,High,Low,Medium
27933,2016,5,7,20,19.0,55.0,22.3,-3.2,2.3,23.0,66.0,22.9,-4.3,2.4,Low,Medium,Low,Medium
27934,2016,5,7,21,28.0,98.0,20.3,-0.4,2.6,28.0,86.0,21.8,-2.2,2.8,Medium,High,Medium,Medium
27935,2016,5,7,22,32.0,66.0,19.1,-0.9,1.6,67.0,104.0,20.0,-1.2,2.0,Medium,Medium,High,High
27936,2016,5,7,23,33.0,62.0,18.0,-0.3,1.8,40.0,124.0,19.0,-0.4,1.6,Medium,Medium,Medium,High
27937,2016,5,8,0,39.0,73.0,17.3,0.0,2.1,43.0,120.0,18.4,0.5,1.9,Medium,Medium,Medium,High
27938,2016,5,8,1,41.0,70.0,16.6,1.1,2.5,50.0,133.0,17.3,0.9,1.3,Medium,Medium,Medium,High
27939,2016,5,8,2,39.0,80.0,15.6,1.7,1.9,53.0,133.0,16.1,1.4,1.2,Medium,High,Medium,High
27940,2016,5,8,3,48.0,85.0,13.7,3.2,0.8,58.0,140.0,15.6,2.0,1.1,Medium,High,Medium,High
27941,2016,5,8,4,44.0,76.0,12.1,3.3,1.2,69.0,150.0,13.2,2.7,1.0,Medium,Medium,High,Very High
27942,2016,5,8,5,36.0,69.0,12.0,3.5,1.1,68.0,141.0,11.4,3.7,0.9,Medium,Medium,High,High
27943,2016,5,8,6,47.0,69.0,12.3,3.8,1.3,77.0,149.0,12.5,4.0,0.8,Medium,Medium,High,Very High
27944,2016,5,8,7,55.0,90.0,15.3,3.7,1.2,57.0,137.0,15.4,5.0,1.0,Medium,High,Medium,High
27945,2016,5,8,8,67.0,116.0,17.2,4.8,1.0,55.0,157.0,17.9,3.7,0.8,High,High,Medium,Very High
27946,2016,5,8,9,88.0,135.0,17.9,4.1,1.0,74.0,175.0,19.4,4.7,1.2,High,High,High,Very High
27947,2016,5,8,10,99.0,138.0,20.2,5.0,1.7,86.0,174.0,21.7,5.1,1.2,High,Very High,High,Very High
27948,2016,5,8,11,102.0,134.0,22.2,5.2,2.2,98.0,177.0,23.5,4.9,3.1,High,High,High,Very High
27949,2016,5,8,12,97.0,122.0,24.7,5.5,3.6,73.0,136.0,24.8,6.5,3.4,High,High,High,High
27950,2016,5,8,13,64.0,86.0,25.5,6.2,3.8,72.0,136.0,25.5,7.6,4.0,High,High,High,High
27951,2016,5,8,14,50.0,64.0,26.5,7.0,4.7,54.0,121.0,26.6,8.1,3.1,Medium,Medium,Medium,High
27952,2016,5,8,15,42.0,78.0,26.5,6.5,3.8,48.0,127.0,26.2,8.7,3.9,Medium,Medium,Medium,High
27953,2016,5,8,16,40.0,91.0,26.1,8.1,5.1,57.0,148.0,26.4,9.3,3.3,Medium,High,Medium,High
27954,2016,5,8,17,43.0,101.0,25.3,9.6,3.3,85.0,185.0,24.9,8.8,3.6,Medium,High,High,Very High
27955,2016,5,8,18,55.0,112.0,24.2,8.6,4.3,67.0,173.0,24.1,8.1,3.8,Medium,High,High,Very High
27956,2016,5,8,19,44.0,93.0,23.1,7.6,4.4,46.0,147.0,22.9,7.8,4.2,Medium,High,Medium,High
27957,2016,5,8,20,39.0,91.0,22.4,8.5,3.5,52.0,163.0,22.0,8.5,4.0,Medium,High,Medium,Very High
27958,2016,5,8,21,37.0,101.0,21.3,8.5,3.2,41.0,138.0,21.3,8.5,3.2,Medium,High,Medium,High
27959,2016,5,8,22,32.0,84.0,20.3,8.6,2.4,27.0,108.0,20.6,8.2,3.6,Medium,High,Medium,High
27960,2016,5,8,23,28.0,64.0,19.6,8.0,2.2,30.0,110.0,19.8,8.5,3.2,Medium,Medium,Medium,High
27961,2016,5,9,0,25.0,63.0,18.7,8.4,1.6,33.0,106.0,19.0,8.6,2.4,Medium,Medium,Medium,High
27962,2016,5,9,1,25.0,57.0,18.1,8.4,1.4,34.0,95.0,18.0,8.5,1.9,Medium,Medium,Medium,High
27963,2016,5,9,2,23.0,73.0,17.2,8.3,1.4,34.0,89.0,17.2,8.3,1.3,Medium,Medium,Medium,Medium
27964,2016,5,9,3,31.0,61.0,16.4,8.4,1.3,40.0,90.0,15.6,8.6,0.8,Medium,Medium,Medium,Medium
27965,2016,5,9,4,31.0,58.0,15.8,8.5,0.6,39.0,82.0,16.2,7.9,1.1,Medium,Medium,Medium,Medium
27966,2016,5,9,5,31.0,69.0,15.1,9.2,0.8,42.0,84.0,15.4,8.4,0.5,Medium,Medium,Medium,Medium
27967,2016,5,9,6,30.0,67.0,14.9,9.5,0.1,43.0,87.0,15.0,8.9,0.8,Medium,Medium,Medium,Medium
27968,2016,5,9,7,36.0,70.0,16.2,9.1,1.0,43.0,115.0,16.6,9.3,1.1,Medium,Medium,Medium,High
27969,2016,5,9,8,41.0,90.0,17.3,8.7,1.2,46.0,114.0,18.0,9.1,1.3,Medium,High,Medium,High
27970,2016,5,9,9,42.0,82.0,18.6,8.5,1.1,46.0,114.0,19.1,9.3,1.0,Medium,High,Medium,High
27971,2016,5,9,10,40.0,95.0,19.1,9.3,1.9,41.0,119.0,20.5,8.8,1.7,Medium,High,Medium,High
27972,2016,5,9,11,41.0,93.0,21.4,9.6,1.9,48.0,128.0,21.0,9.3,1.7,Medium,High,Medium,High
27973,2016,5,9,12,39.0,78.0,22.6,9.0,2.2,46.0,121.0,23.3,9.7,2.9,Medium,Medium,Medium,High
27974,2016,5,9,13,35.0,54.0,21.6,9.2,2.8,41.0,119.0,23.0,9.7,2.8,Medium,Medium,Medium,High
27975,2016,5,9,14,23.0,44.0,19.1,10.6,3.8,33.0,61.0,19.8,11.0,3.7,Medium,Medium,Medium,Medium
27976,2016,5,9,15,18.0,33.0,17.2,12.3,3.1,25.0,48.0,19.0,11.6,2.6,Low,Medium,Medium,Medium
27977,2016,5,9,16,17.0,17.0,17.8,10.7,3.9,30.0,35.0,18.7,11.0,2.9,Low,Low,Medium,Low
27978,2016,5,9,17,16.0,23.0,18.1,10.7,2.7,27.0,40.0,18.6,10.2,2.0,Low,Low,Medium,Low
27979,2016,5,9,18,16.0,21.0,18.4,10.2,2.2,28.0,34.0,18.6,10.4,2.4,Low,Low,Medium,Low
27980,2016,5,9,19,16.0,22.0,18.3,10.4,1.4,31.0,51.0,18.7,9.7,1.7,Low,Low,Medium,Medium
27981,2016,5,9,20,18.0,32.0,17.5,10.6,1.0,30.0,57.0,17.1,10.2,1.0,Low,Low,Medium,Medium
27982,2016,5,9,21,22.0,31.0,17.3,10.7,0.8,37.0,61.0,15.5,10.5,0.4,Medium,Low,Medium,Medium
27983,2016,5,9,22,21.0,21.0,17.2,11.0,1.2,40.0,78.0,15.1,10.5,0.7,Medium,Low,Medium,Medium
